AAR,BYDEL,DISTRIKTSNAVN,HUSTYP,FAMILIEGRUPPE,FAMILIETYPE,BRUTTOINDKOM,INDKOMSTKATEGORI,HUSTANDE
2005,2,2. Østerbro,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,1417
2005,2,2. Østerbro,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,5360
2005,2,2. Østerbro,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,2899
2005,2,2. Østerbro,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,4332
2005,2,2. Østerbro,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,3294
2005,2,2. Østerbro,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,1362
2005,2,2. Østerbro,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,555
2005,2,2. Østerbro,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,243
2005,2,2. Østerbro,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,333
2005,2,2. Østerbro,2,Enlige,Enlige med børn,1,-49.999 kr.,47
2005,2,2. Østerbro,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,53
2005,2,2. Østerbro,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,299
2005,2,2. Østerbro,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,289
2005,2,2. Østerbro,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,609
2005,2,2. Østerbro,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,499
2005,2,2. Østerbro,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,223
2005,2,2. Østerbro,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,82
2005,2,2. Østerbro,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,37
2005,2,2. Østerbro,2,Enlige,Enlige med børn,10,700.000 kr. og derover,37
2005,2,2. Østerbro,4,Par,Par uden børn,1,-49.999 kr.,76
2005,2,2. Østerbro,4,Par,Par uden børn,2,50.000-99.999 kr.,62
2005,2,2. Østerbro,4,Par,Par uden børn,3,100.000-149.999 kr.,161
2005,2,2. Østerbro,4,Par,Par uden børn,4,150.000-199.999 kr.,467
2005,2,2. Østerbro,4,Par,Par uden børn,5,200.000-299.999 kr.,1095
2005,2,2. Østerbro,4,Par,Par uden børn,6,300.000-399.999 kr.,1068
2005,2,2. Østerbro,4,Par,Par uden børn,7,400.000-499.999 kr.,1001
2005,2,2. Østerbro,4,Par,Par uden børn,8,500.000-599.999 kr.,962
2005,2,2. Østerbro,4,Par,Par uden børn,9,600.000-699.999 kr.,700
2005,2,2. Østerbro,4,Par,Par uden børn,10,700.000 kr. og derover,1464
2005,2,2. Østerbro,5,Par,Par 1 barn,1,-49.999 kr.,30
2005,2,2. Østerbro,5,Par,Par 1 barn,2,50.000-99.999 kr.,11
2005,2,2. Østerbro,5,Par,Par 1 barn,3,100.000-149.999 kr.,30
2005,2,2. Østerbro,5,Par,Par 1 barn,4,150.000-199.999 kr.,43
2005,2,2. Østerbro,5,Par,Par 1 barn,5,200.000-299.999 kr.,155
2005,2,2. Østerbro,5,Par,Par 1 barn,6,300.000-399.999 kr.,220
2005,2,2. Østerbro,5,Par,Par 1 barn,7,400.000-499.999 kr.,321
2005,2,2. Østerbro,5,Par,Par 1 barn,8,500.000-599.999 kr.,372
2005,2,2. Østerbro,5,Par,Par 1 barn,9,600.000-699.999 kr.,409
2005,2,2. Østerbro,5,Par,Par 1 barn,10,700.000 kr. og derover,753
2005,2,2. Østerbro,6,Par,Par 2 børn,1,-49.999 kr.,13
2005,2,2. Østerbro,6,Par,Par 2 børn,2,50.000-99.999 kr.,11
2005,2,2. Østerbro,6,Par,Par 2 børn,3,100.000-149.999 kr.,14
2005,2,2. Østerbro,6,Par,Par 2 børn,4,150.000-199.999 kr.,25
2005,2,2. Østerbro,6,Par,Par 2 børn,5,200.000-299.999 kr.,105
2005,2,2. Østerbro,6,Par,Par 2 børn,6,300.000-399.999 kr.,144
2005,2,2. Østerbro,6,Par,Par 2 børn,7,400.000-499.999 kr.,216
2005,2,2. Østerbro,6,Par,Par 2 børn,8,500.000-599.999 kr.,341
2005,2,2. Østerbro,6,Par,Par 2 børn,9,600.000-699.999 kr.,313
2005,2,2. Østerbro,6,Par,Par 2 børn,10,700.000 kr. og derover,737
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,1,-49.999 kr.,4
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,3
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,4
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,4
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,50
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,33
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,68
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,61
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,75
2005,2,2. Østerbro,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,196
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,69
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,64
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,164
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,228
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,606
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,545
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,445
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,391
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,259
2005,2,2. Østerbro,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,625
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,1,-49.999 kr.,800
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,2108
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,6822
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,2988
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,4081
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2857
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,947
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,320
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,111
2005,3,3. Nørrebro,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,109
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,1,-49.999 kr.,47
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,71
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,676
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,454
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,632
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,323
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,124
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,58
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,28
2005,3,3. Nørrebro,2,Enlige,Enlige med børn,10,700.000 kr. og derover,11
2005,3,3. Nørrebro,4,Par,Par uden børn,1,-49.999 kr.,64
2005,3,3. Nørrebro,4,Par,Par uden børn,2,50.000-99.999 kr.,115
2005,3,3. Nørrebro,4,Par,Par uden børn,3,100.000-149.999 kr.,270
2005,3,3. Nørrebro,4,Par,Par uden børn,4,150.000-199.999 kr.,630
2005,3,3. Nørrebro,4,Par,Par uden børn,5,200.000-299.999 kr.,1250
2005,3,3. Nørrebro,4,Par,Par uden børn,6,300.000-399.999 kr.,1151
2005,3,3. Nørrebro,4,Par,Par uden børn,7,400.000-499.999 kr.,918
2005,3,3. Nørrebro,4,Par,Par uden børn,8,500.000-599.999 kr.,751
2005,3,3. Nørrebro,4,Par,Par uden børn,9,600.000-699.999 kr.,538
2005,3,3. Nørrebro,4,Par,Par uden børn,10,700.000 kr. og derover,605
2005,3,3. Nørrebro,5,Par,Par 1 barn,1,-49.999 kr.,14
2005,3,3. Nørrebro,5,Par,Par 1 barn,2,50.000-99.999 kr.,18
2005,3,3. Nørrebro,5,Par,Par 1 barn,3,100.000-149.999 kr.,39
2005,3,3. Nørrebro,5,Par,Par 1 barn,4,150.000-199.999 kr.,85
2005,3,3. Nørrebro,5,Par,Par 1 barn,5,200.000-299.999 kr.,268
2005,3,3. Nørrebro,5,Par,Par 1 barn,6,300.000-399.999 kr.,286
2005,3,3. Nørrebro,5,Par,Par 1 barn,7,400.000-499.999 kr.,330
2005,3,3. Nørrebro,5,Par,Par 1 barn,8,500.000-599.999 kr.,337
2005,3,3. Nørrebro,5,Par,Par 1 barn,9,600.000-699.999 kr.,251
2005,3,3. Nørrebro,5,Par,Par 1 barn,10,700.000 kr. og derover,289
2005,3,3. Nørrebro,6,Par,Par 2 børn,1,-49.999 kr.,19
2005,3,3. Nørrebro,6,Par,Par 2 børn,2,50.000-99.999 kr.,7
2005,3,3. Nørrebro,6,Par,Par 2 børn,3,100.000-149.999 kr.,34
2005,3,3. Nørrebro,6,Par,Par 2 børn,4,150.000-199.999 kr.,44
2005,3,3. Nørrebro,6,Par,Par 2 børn,5,200.000-299.999 kr.,272
2005,3,3. Nørrebro,6,Par,Par 2 børn,6,300.000-399.999 kr.,233
2005,3,3. Nørrebro,6,Par,Par 2 børn,7,400.000-499.999 kr.,220
2005,3,3. Nørrebro,6,Par,Par 2 børn,8,500.000-599.999 kr.,244
2005,3,3. Nørrebro,6,Par,Par 2 børn,9,600.000-699.999 kr.,203
2005,3,3. Nørrebro,6,Par,Par 2 børn,10,700.000 kr. og derover,249
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,1,-49.999 kr.,14
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,8
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,35
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,52
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,414
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,208
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,118
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,62
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,45
2005,3,3. Nørrebro,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,40
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,98
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,132
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,259
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,397
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,1105
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,846
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,810
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,508
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,310
2005,3,3. Nørrebro,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,485
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,1,-49.999 kr.,431
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,1069
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,4822
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,2080
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,3120
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,2125
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,726
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,225
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,99
2005,4,4. Vesterbro/Kongens Enghave,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,86
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,1,-49.999 kr.,30
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,40
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,339
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,268
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,440
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,243
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,94
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,34
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,14
2005,4,4. Vesterbro/Kongens Enghave,2,Enlige,Enlige med børn,10,700.000 kr. og derover,3
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,1,-49.999 kr.,39
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,2,50.000-99.999 kr.,77
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,3,100.000-149.999 kr.,157
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,4,150.000-199.999 kr.,445
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,5,200.000-299.999 kr.,950
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,6,300.000-399.999 kr.,831
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,7,400.000-499.999 kr.,796
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,8,500.000-599.999 kr.,613
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,9,600.000-699.999 kr.,455
2005,4,4. Vesterbro/Kongens Enghave,4,Par,Par uden børn,10,700.000 kr. og derover,609
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,1,-49.999 kr.,8
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,2,50.000-99.999 kr.,10
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,3,100.000-149.999 kr.,37
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,4,150.000-199.999 kr.,60
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,5,200.000-299.999 kr.,191
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,6,300.000-399.999 kr.,278
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,7,400.000-499.999 kr.,297
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,8,500.000-599.999 kr.,292
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,9,600.000-699.999 kr.,199
2005,4,4. Vesterbro/Kongens Enghave,5,Par,Par 1 barn,10,700.000 kr. og derover,250
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,1,-49.999 kr.,9
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,2,50.000-99.999 kr.,7
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,3,100.000-149.999 kr.,18
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,4,150.000-199.999 kr.,27
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,5,200.000-299.999 kr.,124
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,6,300.000-399.999 kr.,135
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,7,400.000-499.999 kr.,182
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,8,500.000-599.999 kr.,194
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,9,600.000-699.999 kr.,156
2005,4,4. Vesterbro/Kongens Enghave,6,Par,Par 2 børn,10,700.000 kr. og derover,203
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,1,-49.999 kr.,3
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,1
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,8
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,17
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,89
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,70
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,65
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,50
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,34
2005,4,4. Vesterbro/Kongens Enghave,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,59
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,44
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,75
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,174
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,250
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,633
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,674
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,538
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,382
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,268
2005,4,4. Vesterbro/Kongens Enghave,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,447
2005,5,5. Valby,1,Enlige,Enlige uden børn,1,-49.999 kr.,272
2005,5,5. Valby,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,520
2005,5,5. Valby,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,4453
2005,5,5. Valby,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,1931
2005,5,5. Valby,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,2882
2005,5,5. Valby,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,1878
2005,5,5. Valby,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,565
2005,5,5. Valby,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,200
2005,5,5. Valby,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,78
2005,5,5. Valby,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,69
2005,5,5. Valby,2,Enlige,Enlige med børn,1,-49.999 kr.,16
2005,5,5. Valby,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,34
2005,5,5. Valby,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,382
2005,5,5. Valby,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,225
2005,5,5. Valby,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,439
2005,5,5. Valby,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,304
2005,5,5. Valby,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,122
2005,5,5. Valby,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,42
2005,5,5. Valby,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,23
2005,5,5. Valby,2,Enlige,Enlige med børn,10,700.000 kr. og derover,16
2005,5,5. Valby,4,Par,Par uden børn,1,-49.999 kr.,20
2005,5,5. Valby,4,Par,Par uden børn,2,50.000-99.999 kr.,31
2005,5,5. Valby,4,Par,Par uden børn,3,100.000-149.999 kr.,86
2005,5,5. Valby,4,Par,Par uden børn,4,150.000-199.999 kr.,395
2005,5,5. Valby,4,Par,Par uden børn,5,200.000-299.999 kr.,855
2005,5,5. Valby,4,Par,Par uden børn,6,300.000-399.999 kr.,796
2005,5,5. Valby,4,Par,Par uden børn,7,400.000-499.999 kr.,673
2005,5,5. Valby,4,Par,Par uden børn,8,500.000-599.999 kr.,676
2005,5,5. Valby,4,Par,Par uden børn,9,600.000-699.999 kr.,468
2005,5,5. Valby,4,Par,Par uden børn,10,700.000 kr. og derover,644
2005,5,5. Valby,5,Par,Par 1 barn,1,-49.999 kr.,3
2005,5,5. Valby,5,Par,Par 1 barn,2,50.000-99.999 kr.,2
2005,5,5. Valby,5,Par,Par 1 barn,3,100.000-149.999 kr.,14
2005,5,5. Valby,5,Par,Par 1 barn,4,150.000-199.999 kr.,26
2005,5,5. Valby,5,Par,Par 1 barn,5,200.000-299.999 kr.,133
2005,5,5. Valby,5,Par,Par 1 barn,6,300.000-399.999 kr.,152
2005,5,5. Valby,5,Par,Par 1 barn,7,400.000-499.999 kr.,223
2005,5,5. Valby,5,Par,Par 1 barn,8,500.000-599.999 kr.,275
2005,5,5. Valby,5,Par,Par 1 barn,9,600.000-699.999 kr.,222
2005,5,5. Valby,5,Par,Par 1 barn,10,700.000 kr. og derover,408
2005,5,5. Valby,6,Par,Par 2 børn,1,-49.999 kr.,10
2005,5,5. Valby,6,Par,Par 2 børn,2,50.000-99.999 kr.,5
2005,5,5. Valby,6,Par,Par 2 børn,3,100.000-149.999 kr.,7
2005,5,5. Valby,6,Par,Par 2 børn,4,150.000-199.999 kr.,22
2005,5,5. Valby,6,Par,Par 2 børn,5,200.000-299.999 kr.,90
2005,5,5. Valby,6,Par,Par 2 børn,6,300.000-399.999 kr.,107
2005,5,5. Valby,6,Par,Par 2 børn,7,400.000-499.999 kr.,151
2005,5,5. Valby,6,Par,Par 2 børn,8,500.000-599.999 kr.,244
2005,5,5. Valby,6,Par,Par 2 børn,9,600.000-699.999 kr.,224
2005,5,5. Valby,6,Par,Par 2 børn,10,700.000 kr. og derover,483
2005,5,5. Valby,7,Par,Par 3 eller flere børn,1,-49.999 kr.,9
2005,5,5. Valby,7,Par,Par 3 eller flere børn,2,50.000-99.999 kr.,7
2005,5,5. Valby,7,Par,Par 3 eller flere børn,3,100.000-149.999 kr.,14
2005,5,5. Valby,7,Par,Par 3 eller flere børn,4,150.000-199.999 kr.,8
2005,5,5. Valby,7,Par,Par 3 eller flere børn,5,200.000-299.999 kr.,104
2005,5,5. Valby,7,Par,Par 3 eller flere børn,6,300.000-399.999 kr.,69
2005,5,5. Valby,7,Par,Par 3 eller flere børn,7,400.000-499.999 kr.,71
2005,5,5. Valby,7,Par,Par 3 eller flere børn,8,500.000-599.999 kr.,66
2005,5,5. Valby,7,Par,Par 3 eller flere børn,9,600.000-699.999 kr.,62
2005,5,5. Valby,7,Par,Par 3 eller flere børn,10,700.000 kr. og derover,121
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,1,-49.999 kr.,23
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,2,50.000-99.999 kr.,25
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,3,100.000-149.999 kr.,81
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,4,150.000-199.999 kr.,133
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,5,200.000-299.999 kr.,340
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,6,300.000-399.999 kr.,366
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,7,400.000-499.999 kr.,329
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,8,500.000-599.999 kr.,249
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,9,600.000-699.999 kr.,216
2005,5,5. Valby,8,Hustande med 2 eller flere familier,,10,700.000 kr. og derover,396
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,1,-49.999 kr.,228
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,2,50.000-99.999 kr.,397
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,3,100.000-149.999 kr.,2926
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,4,150.000-199.999 kr.,1359
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,5,200.000-299.999 kr.,2514
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,6,300.000-399.999 kr.,1766
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,7,400.000-499.999 kr.,571
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,8,500.000-599.999 kr.,210
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,9,600.000-699.999 kr.,70
2005,6,6. Vanløse,1,Enlige,Enlige uden børn,10,700.000 kr. og derover,58
2005,6,6. Vanløse,2,Enlige,Enlige med børn,1,-49.999 kr.,9
2005,6,6. Vanløse,2,Enlige,Enlige med børn,2,50.000-99.999 kr.,10
2005,6,6. Vanløse,2,Enlige,Enlige med børn,3,100.000-149.999 kr.,139
2005,6,6. Vanløse,2,Enlige,Enlige med børn,4,150.000-199.999 kr.,119
2005,6,6. Vanløse,2,Enlige,Enlige med børn,5,200.000-299.999 kr.,294
2005,6,6. Vanløse,2,Enlige,Enlige med børn,6,300.000-399.999 kr.,273
2005,6,6. Vanløse,2,Enlige,Enlige med børn,7,400.000-499.999 kr.,114
2005,6,6. Vanløse,2,Enlige,Enlige med børn,8,500.000-599.999 kr.,58
2005,6,6. Vanløse,2,Enlige,Enlige med børn,9,600.000-699.999 kr.,22
2005,6,6. Vanløse,2,Enlige,Enlige med børn,10,700.000 kr. og derover,12
2005,6,6. Vanløse,4,Par,Par uden børn,1,-49.999 kr.,15
2005,6,6. Vanløse,4,Par,Par uden børn,2,50.000-99.999 kr.,22
2005,6,6. Vanløse,4,Par,Par uden børn,3,100.000-149.999 kr.,64
2005,6,6. Vanløse,4,Par,Par uden børn,4,150.000-199.999 kr.,290
2005,6,6. Vanløse,4,Par,Par uden børn,5,200.000-299.999 kr.,642
2005,6,6. Vanløse,4,Par,Par uden børn,6,300.000-399.999 kr.,658
